ID_TA;cuisines;price;price_min;price_max;price_range;work_hours;time_break;work_day_in_week;latitude;longitude;rank;over_rank;reviews_cnt
d3399797;{'Mediterranean', 'Vegan Options', 'European', 'Catalan', 'Vegetarian Friendly', 'Gluten Free Options', 'Spanish'};$$ - $$$;;;;6.142857142857143;1.0;7.0;41.402954;2.198713;378.0;8784.0;508.0
d1034216;{'Catalan', 'Mediterranean', 'Spanish', 'European'};;;;;;0.0;;;;2110.0;2385.0;4.0
d7812101;{'Norwegian', 'European'};$;;;;13.714285714285714;0.0;7.0;59.929844;10.714166;590.0;1196.0;14.0
d3384827;{'Norwegian', 'European'};$$ - $$$;;;;8.392857142857142;0.0;7.0;60.002464;10.691231;365.0;1196.0;21.0
d11949762;{'Vegetarian Friendly', 'Cafe'};$;;;;10.285714285714286;0.0;7.0;52.357323;4.855267;60.0;178.0;38.0
d2044205;{'Japanese', 'Sushi', 'Asian', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;;;;4.142857142857143;1.0;7.0;;;4247.0;17342.0;98.0
d734353;{'Cantonese', 'Vegan Options', 'Asian', 'Vegetarian Friendly', 'Chinese', 'Gluten Free Options'};$$ - $$$;2558.0;3581.0;1023.0;11.071428571428571;0.0;7.0;51.507553;0.041577;3169.0;17342.0;689.0
d8594150;{'Hungarian', 'European'};$$ - $$$;433.0;1730.0;1297.0;;0.0;;47.515232;19.113892;1047.0;2802.0;28.0
d8040805;{'Hungarian', 'European'};$;;;;;0.0;;48.86674;2.351311;6421.0;15767.0;25.0
d11929438;{'Vegetarian Friendly', 'Hungarian', 'Vegan Options', 'European'};$;;;;16.142857142857142;1.0;7.0;45.44458;9.21185;3495.0;6806.0;87.0
d5646230;{'German', 'European', 'Vegetarian Friendly', 'Fusion', 'Gluten Free Options'};$$$$;606.0;2076.0;1470.0;7.428571428571429;0.0;7.0;52.460297;13.317142;319.0;5679.0;194.0
d8449363;{'Peruvian', 'Grill', 'Steakhouse', 'Latin', 'Spanish'};$$ - $$$;865.0;1730.0;865.0;5.928571428571429;1.0;7.0;41.374016;2.136417;1867.0;8784.0;131.0
d6368823;{'Grill', 'Steakhouse'};$$ - $$$;;;;3.2857142857142856;0.0;7.0;;;6356.0;17342.0;69.0
d2445573;{'Vegan Options', 'Cafe', 'Swiss', 'European', 'Vegetarian Friendly', 'Central European', 'Gluten Free Options'};$$ - $$$;;;;10.285714285714286;0.0;7.0;47.375362;8.513419;2.0;74.0;190.0
d742679;{'Vegetarian Friendly', 'Mediterranean', 'Spanish', 'European'};$$ - $$$;;;;11.785714285714286;0.0;7.0;48.12899;11.601103;492.0;2885.0;167.0
d9566724;{'Vegetarian Friendly', 'French'};$$ - $$$;;;;1.7857142857142858;0.0;7.0;48.87706;2.31504;11684.0;15767.0;16.0
d10256995;{'Portuguese', 'European'};$;;;;;0.0;;;;1446.0;1869.0;3.0
d9452941;{'Cafe', 'German'};$$ - $$$;;;;;0.0;;48.15808;11.51283;1828.0;2885.0;17.0
d7112143;{'Deli'};;;;;9.428571428571429;0.0;7.0;48.88389;2.3202;13758.0;15767.0;1.0
d11674463;{'Pub', 'Brew Pub', 'Beer restaurants', 'Gastropub', 'Bar'};$$ - $$$;433.0;1730.0;1297.0;6.571428571428571;0.0;7.0;;;3734.0;10457.0;17.0
d5798267;{'Pub', 'Brew Pub', 'Beer restaurants', 'Gastropub', 'Bar'};;;;;;0.0;;;;;;
d4170378;{'Italian', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Pizza'};$$ - $$$;;;;23.98333333333333;0.0;7.0;52.500576;13.341434;2286.0;5679.0;75.0
d3331521;{'Vegetarian Friendly', 'Pizza', 'Vegan Options', 'Italian'};$;;;;11.0;0.0;7.0;45.44991;9.13652;534.0;6806.0;242.0
d11726266;{'Vegetarian Friendly', 'Mediterranean', 'Pizza', 'Italian'};$$ - $$$;692.0;1730.0;1038.0;12.0;0.0;7.0;41.90054;12.473081;3365.0;10411.0;176.0
d1979100;{'Italian', 'Mediterranean', 'Vegan Options', 'European', 'Vegetarian Friendly'};$$ - $$$;;;;8.573809523809524;0.0;7.0;52.48995;13.369344;546.0;5679.0;125.0
d2529760;{'Cafe', 'Bar', 'Mediterranean', 'Italian'};$$ - $$$;;;;23.98333333333333;0.0;7.0;45.47844;9.209014;5364.0;6806.0;151.0
d1113256;{'Soups', 'Healthy', 'Belgian', 'French', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;;;;12.714285714285714;0.0;7.0;;;9555.0;17342.0;127.0
d3682414;{'Cafe', 'Spanish'};$$ - $$$;;;;13.714285714285714;0.0;7.0;;;4785.0;10457.0;81.0
d7145971;{'Asian', 'Vegetarian Friendly', 'Chinese', 'Seafood'};$$ - $$$;;;;10.0;0.0;7.0;52.345505;4.890948;956.0;3655.0;107.0
d3335530;{'French', 'Fast Food'};;;;;;0.0;;48.88237;2.32014;13076.0;15767.0;5.0
d8120878;{'Vegetarian Friendly', 'Thai'};$$ - $$$;;;;;0.0;;55.70114;12.58015;1295.0;1970.0;26.0
d12878787;{'Thai'};;;;;;0.0;;;;;;
d7319177;{'Pizza', 'Italian'};$$ - $$$;;;;;0.0;;48.15096;11.55182;1724.0;2885.0;29.0
d7991198;{'Vegetarian Friendly', 'Mediterranean', 'Spanish', 'European'};$$ - $$$;865.0;2595.0;1730.0;14.5;0.0;7.0;41.40524;2.173436;842.0;8784.0;205.0
d720866;{'British', 'Mediterranean', 'Seafood', 'European', 'Gluten Free Options', 'Spanish'};$$ - $$$;;;;6.0;1.0;7.0;;;14009.0;17342.0;239.0
d9601144;{'Swedish'};$;756.0;52576.0;51820.0;4.571428571428571;0.0;7.0;59.44447;17.96871;1086.0;2787.0;17.0
d1149422;{'Asian', 'Vietnamese'};$$ - $$$;;;;7.0;0.0;7.0;55.68565;12.53769;53.0;188.0;37.0
d5770272;{'Spanish'};$;;;;11.142857142857142;0.0;7.0;;;6245.0;10457.0;30.0
d8771801;{'Austrian', 'European'};$$ - $$$;;;;10.142857142857142;0.0;7.0;48.17161;16.36521;2010.0;3840.0;12.0
d5029560;{'Cafe', 'Pub', 'Italian'};$;;;;13.0;0.0;7.0;45.482124;9.199113;4469.0;6806.0;57.0
d10832770;{'Cafe', 'Pub', 'Italian'};;;;;;0.0;;;;;;
d3412439;{'Vegetarian Friendly', 'French', 'European'};$$ - $$$;1513.0;3026.0;1513.0;7.857142857142857;0.0;7.0;45.75268;4.830026;283.0;2613.0;229.0
d1337931;{'Vegetarian Friendly', 'Mediterranean', 'European', 'Italian'};$$ - $$$;;;;4.571428571428571;1.0;7.0;48.864834;2.335701;7299.0;15767.0;89.0
d8476034;{'Vegan Options', 'Cafe', 'Dessert', 'European', 'Vegetarian Friendly', 'Central European'};$$ - $$$;173.0;865.0;692.0;6.0;0.0;7.0;47.498203;19.064863;125.0;321.0;92.0
d4437197;{'Romana', 'Pizza', 'Italian'};$;;;;7.714285714285714;0.0;7.0;41.897545;12.479098;18.0;10411.0;1923.0
d1359693;{'Romana', 'Pizza', 'Italian'};;;;;;0.0;;;;;;
d12185528;{'Pizza', 'Dessert', 'Romana', 'Italian'};$;;;;;0.0;;;;127.0;170.0;11.0
d2339794;{'Israeli', 'Kosher', 'Middle Eastern'};$$ - $$$;;;;;0.0;;52.23615;21.00645;979.0;2793.0;34.0
d2484729;{'Portuguese', 'European'};$$ - $$$;;;;;0.0;;;;4420.0;4626.0;20.0
d7193135;{'French'};;;;;;0.0;;48.19643;16.39635;3486.0;3840.0;1.0
d743445;{'Vegetarian Friendly', 'Pizza', 'Vegan Options'};$;;;;6.857142857142857;1.0;7.0;45.499996;9.181438;314.0;6806.0;599.0
d1478395;{'Vegan Options', 'French', 'European', 'Vegetarian Friendly', 'Gluten Free Options', 'Contemporary'};$$ - $$$;1513.0;5674.0;4161.0;3.571428571428572;1.0;7.0;45.75469;4.834256;339.0;2613.0;366.0
d817079;{'Asian', 'Chinese', 'Vietnamese'};$$ - $$$;;;;16.0;0.0;7.0;48.87235;2.377664;7560.0;15767.0;81.0
d8778165;{'Asian', 'Vietnamese', 'Chinese', 'Thai'};$$ - $$$;1298.0;2163.0;865.0;4.857142857142857;1.0;7.0;45.769176;4.850553;1538.0;2613.0;29.0
d6869259;{'Barbecue', 'Vegan Options', 'Korean', 'Asian', 'Vegetarian Friendly'};$$ - $$$;;;;6.357142857142857;1.0;7.0;46.18939;6.143158;258.0;1353.0;81.0
d2621761;{'Asian', 'Barbecue', 'Korean'};;;;;;0.0;;;;;;
d6160350;{'Quick Bites', 'Irish', 'Vegan Options', 'Cafe', 'European', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;;;;7.428571428571429;0.0;7.0;;;6.0;252.0;191.0
d4470925;{'Bar', 'French', 'European'};$$ - $$$;;;;12.642857142857142;0.0;7.0;48.857628;2.317489;4851.0;15767.0;81.0
d10795704;{'Barbecue', 'Pub', 'American', 'Grill', 'International', 'Bar'};$;865.0;2595.0;1730.0;;0.0;;52.37396;4.89899;3275.0;3655.0;17.0
d11760107;{'Italian'};$;346.0;519.0;173.0;;0.0;;45.48926;9.224266;3055.0;6806.0;14.0
d718696;{'Vegetarian Friendly', 'French', 'Seafood', 'European'};$$$$;2076.0;4239.0;2163.0;5.75;1.0;7.0;48.87735;2.300508;1777.0;15767.0;980.0
d3781342;{'Mediterranean', 'Portuguese', 'European'};$$ - $$$;;;;5.142857142857143;0.0;7.0;;;1552.0;4626.0;195.0
d10766081;{'British', 'Belgian', 'French', 'European', 'Italian', 'Fast Food'};$;173.0;865.0;692.0;8.857142857142858;0.0;7.0;50.852783;4.35444;1324.0;2364.0;11.0
d10195297;{'Asian', 'Vegetarian Friendly', 'Japanese', 'Vegan Options'};$;346.0;865.0;519.0;4.285714285714286;1.0;7.0;;;1565.0;4626.0;83.0
d8311075;{'Bar', 'Pub', 'Irish'};$$ - $$$;;;;10.714285714285714;0.0;7.0;;;177.0;2118.0;238.0
d3318783;{'Bar', 'Pub', 'Spanish', 'European'};$;;;;;0.0;;;;4339.0;10457.0;104.0
d12569102;{'Bar', 'Pub', 'Spanish', 'European'};;;;;10.0;0.0;7.0;60.19064;24.94721;1228.0;1392.0;6.0
d10892763;{'Street Food'};$;606.0;1471.0;865.0;;0.0;;48.87095;2.358505;12099.0;15767.0;8.0
d4148547;{'Street Food'};;;;;;0.0;;47.36468;8.60195;1197.0;1683.0;5.0
d7365708;{'Greek'};$$ - $$$;;;;;0.0;;37.972885;23.737394;1669.0;2385.0;13.0
d5922033;{'Pub', 'German', 'Austrian', 'European', 'Vegetarian Friendly', 'Bar', 'Central European'};$$ - $$$;;;;;0.0;;48.178825;16.41141;1192.0;3840.0;71.0
d12453232;{'Brew Pub', 'Vegan Options', 'French', 'European', 'Vegetarian Friendly', 'Bar', 'Wine Bar', 'Contemporary'};$$ - $$$;1038.0;2595.0;1557.0;6.571428571428571;1.0;7.0;48.887306;2.347572;501.0;15767.0;176.0
d8472692;{'Brew Pub', 'French', 'European', 'Bar', 'Wine Bar', 'Contemporary'};;;;;;0.0;;;;;;
d4297505;{'Quick Bites', 'American', 'Italian', 'Vegetarian Friendly', 'Fast Food', 'Pizza'};$;;;;7.571428571428571;0.0;7.0;;;203.0;282.0;38.0
d7361468;{'Czech', 'European'};$;;;;8.857142857142858;0.0;7.0;50.08731;14.417318;3121.0;4683.0;9.0
d5506565;{'Czech', 'European'};;;;;;0.0;;;;;;
d5975844;{'Mexican', 'Latin', 'Vegetarian Friendly', 'Central American'};$$ - $$$;606.0;2076.0;1470.0;3.7857142857142856;1.0;7.0;48.865;2.405001;819.0;15767.0;154.0
d966340;{'Bar', 'German', 'European'};$$ - $$$;378.0;1513.0;1135.0;6.571428571428571;0.0;7.0;53.54445;9.905347;100.0;2894.0;296.0
d7395345;{'Bar', 'German', 'European'};;;;;;0.0;;;;;;
d9829853;{'Vegetarian Friendly', 'Mediterranean', 'Vegan Options', 'Bakeries', 'Healthy', 'European', 'Cafe', 'Gluten Free Options', 'Spanish'};$;;;;11.214285714285714;0.0;7.0;41.39203;2.188255;55.0;197.0;36.0
d2697718;{'Vegetarian Friendly', 'Italian'};$$ - $$$;;;;;0.0;;41.90303;12.45963;5179.0;10411.0;25.0
d1942896;{'Italian'};;;;;;0.0;;;;;;
d3902898;{'Barbecue', 'Quick Bites'};$;;;;9.0;0.0;7.0;;;503.0;1969.0;28.0
d694933;{'Vegetarian Friendly', 'Scandinavian', 'Vegan Options', 'Danish', 'European', 'Cafe', 'International', 'Gluten Free Options'};$$ - $$$;697.0;2847.0;2150.0;12.857142857142858;0.0;7.0;55.6958;12.580504;396.0;1970.0;280.0
d8806051;{'Scandinavian', 'Danish', 'European', 'International', 'Cafe'};$;433.0;865.0;432.0;;0.0;;;;3643.0;4626.0;4.0
d4469008;{'South American', 'Argentinean', 'Steakhouse'};$$ - $$$;;;;;0.0;;;;3883.0;10457.0;29.0
d3171649;{'Quick Bites', 'Vegan Options', 'Mexican', 'Vegetarian Friendly', 'Fast Food'};$;260.0;519.0;259.0;11.0;0.0;7.0;52.510277;13.4545;93.0;155.0;56.0
d1336358;{'Vegetarian Friendly', 'Lebanese', 'Mediterranean', 'Middle Eastern'};$$ - $$$;;;;6.5;1.0;7.0;48.88417;2.37796;4442.0;15767.0;64.0
d2302318;{'Balti', 'Vegan Options', 'Indian', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;;;;6.0;0.0;7.0;;;295.0;2118.0;281.0
d720552;{'Singaporean', 'Vegan Options', 'Malaysian', 'Asian', 'Vegetarian Friendly', 'Chinese'};$$ - $$$;2046.0;3581.0;1535.0;5.571428571428571;1.0;7.0;;;4572.0;17342.0;339.0
d12731044;{'Vegetarian Friendly', 'German', 'Diner'};$$ - $$$;;;;14.0;0.0;7.0;52.512276;13.416734;1815.0;5679.0;23.0
d3383257;{'Cafe', 'French', 'European'};$$ - $$$;;;;;0.0;;48.859055;2.346317;15436.0;15767.0;377.0
d12848754;{'Barbecue', 'Portuguese', 'European'};$$ - $$$;;;;;0.0;;;;1190.0;1869.0;18.0
d4052719;{'Asian', 'Vegetarian Friendly', 'Japanese', 'Sushi'};$;;;;7.714285714285714;0.0;7.0;52.51092;13.462108;2100.0;5679.0;31.0
d3173342;{'Asian', 'Japanese', 'Sushi'};;;;;;0.0;;;;;;
d8424304;{'Asian', 'Japanese', 'Sushi'};;;;;;0.0;;;;;;
d11721669;{'Asian', 'Japanese', 'Sushi'};$;;;;;0.0;;48.13475;11.57518;1478.0;2885.0;9.0
d3320289;{'Mexican', 'Vegetarian Friendly', 'Gluten Free Options', 'Vegan Options'};$$ - $$$;716.0;1535.0;819.0;10.0;0.0;7.0;;;1741.0;17342.0;585.0
d9712051;{'Cafe', 'Dessert', 'Italian'};$;;;;16.0;0.0;7.0;41.90564;12.445236;402.0;1038.0;139.0
d10785249;{'Cafe', 'Italian'};;;;;;0.0;;;;;;
d10465840;{'Asian', 'Sushi'};$$ - $$$;865.0;2163.0;1298.0;;0.0;;;;1113.0;2118.0;11.0
d4267945;{'Dutch', 'Italian', 'Pub', 'French', 'European', 'International', 'Bar', 'Gluten Free Options'};$$ - $$$;1211.0;1730.0;519.0;8.857142857142858;0.0;7.0;52.35144;4.889489;1276.0;3655.0;52.0
d1337250;{'Dutch', 'Italian', 'Pub', 'French', 'European', 'International', 'Bar'};;;;;;0.0;;;;;;
d5771798;{'Dutch', 'Italian', 'Pub', 'French', 'European', 'International', 'Bar'};;;;;12.0;0.0;7.0;;;9092.0;10457.0;2.0
d6719566;{'Dutch', 'Italian', 'Pub', 'French', 'European', 'International', 'Bar'};;;;;;0.0;;;;;;
d5615764;{'Dutch', 'Italian', 'Pub', 'French', 'European', 'International', 'Bar'};;;;;;0.0;;;;;;
d753124;{'Halal', 'Vegan Options', 'Pakistani', 'Indian', 'Asian', 'Vegetarian Friendly'};$$ - $$$;;;;;0.0;;52.37286;4.87748;2151.0;3655.0;34.0
d2061142;{'International'};$$ - $$$;865.0;1730.0;865.0;;0.0;;41.38394;2.18025;7574.0;8784.0;1.0
d1579946;{'Emilian', 'Italian'};$$ - $$$;;;;4.142857142857143;0.0;7.0;45.45085;9.171519;440.0;6806.0;1874.0
d4913173;{'Pizza'};;;;;11.642857142857142;0.0;7.0;;;17075.0;17342.0;6.0
d4275084;{'Portuguese', 'European'};$$ - $$$;;;;;0.0;;;;3685.0;4626.0;12.0
d3210721;{'Austrian', 'European'};;;;;;0.0;;48.21597;16.38728;3318.0;3840.0;3.0
d10688729;{'Mediterranean', 'Pub', 'Gastropub', 'Cafe', 'Spanish'};$$ - $$$;865.0;2163.0;1298.0;9.928571428571429;0.0;7.0;;;10131.0;10457.0;22.0
d7852161;{'Mediterranean', 'Pub', 'Gastropub', 'Cafe', 'Spanish'};;;;;;0.0;;;;;;
d1091107;{'Mediterranean', 'Pub', 'Gastropub', 'Cafe', 'Spanish'};$$ - $$$;1891.0;3555.0;1664.0;;0.0;;48.8732;2.33242;14276.0;15767.0;7.0
d1043902;{'Mediterranean', 'Pub', 'Gastropub', 'Cafe', 'Spanish'};;;;;;0.0;;;;12307.0;17342.0;3.0
d10250663;{'Mediterranean', 'Pub', 'Gastropub', 'Cafe', 'Spanish'};;;;;;0.0;;59.34497;18.073832;2557.0;2787.0;5.0
d13140471;{'Vegetarian Friendly', 'Pizza', 'Italian'};$$ - $$$;;;;11.785714285714286;0.0;7.0;;;6412.0;17342.0;45.0
d5122098;{'Vegetarian Friendly', 'Cafe', 'Vegan Options'};$$ - $$$;;;;;0.0;;;;7779.0;17342.0;17.0
d1580290;{'Swedish', 'Scandinavian', 'Healthy', 'European', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;;;;5.5;0.0;7.0;59.32438;18.068981;38.0;2787.0;1556.0
d8780509;{'Healthy', 'Swedish', 'Scandinavian', 'European'};;;;;;0.0;;;;;;
d7799470;{'Healthy', 'Swedish', 'Scandinavian', 'European'};;;;;;0.0;;;;;;
d10505406;{'Quick Bites', 'Vegan Options', 'Mexican', 'Vegetarian Friendly', 'Fast Food'};$;;;;;0.0;;;;81.0;252.0;31.0
d2297920;{'Cafe'};;;;;;0.0;;48.21423;16.38322;3736.0;3840.0;4.0
d9849051;{'Cafe'};;;;;;0.0;;;;;;
d12901169;{'Italian'};$;379.0;758.0;379.0;12.5;0.0;7.0;45.48878;9.203204;3692.0;6806.0;12.0
d4919174;{'Fast Food', 'Quick Bites'};$;;;;24.0;0.0;7.0;;;17240.0;17342.0;31.0
d1724935;{'Vegetarian Friendly', 'Hungarian', 'Central European', 'European'};$;260.0;1301.0;1041.0;10.5;0.0;7.0;47.496887;19.06134;340.0;2802.0;1361.0
d12276388;{'Mediterranean', 'Vegan Options', 'European', 'Vegetarian Friendly', 'Fusion', 'Gluten Free Options', 'Spanish'};$$ - $$$;2169.0;3470.0;1301.0;7.571428571428571;1.0;7.0;;;2233.0;10457.0;346.0
d9882080;{'Fusion', 'Mediterranean', 'Spanish', 'European'};;;;;;0.0;;;;;;
d6691648;{'Vegetarian Friendly', 'Latin', 'South American', 'Colombian'};$$ - $$$;;;;8.428571428571429;0.0;7.0;;;5265.0;17342.0;76.0
d6652636;{'Latin', 'South American', 'Colombian'};;;;;;0.0;;;;;;
d10583051;{'Latin', 'South American', 'Colombian'};;;;;;0.0;;;;;;
d1307985;{'Beer restaurants', 'German', 'Austrian', 'European', 'Vegetarian Friendly', 'Central European', 'Gluten Free Options'};$$ - $$$;1301.0;2169.0;868.0;12.0;0.0;7.0;48.21422;16.301786;1151.0;3840.0;401.0
d4809095;{'Portuguese', 'European'};$$ - $$$;985.0;1136.0;151.0;4.857142857142857;0.0;7.0;;;766.0;1869.0;88.0
d12431424;{'Cafe'};;;;;;0.0;;;;14174.0;17342.0;1.0
d1014624;{'Vegetarian Friendly', 'Cafe', 'Gluten Free Options', 'British'};$$ - $$$;;;;8.714285714285714;0.0;7.0;;;5211.0;17342.0;81.0
d788804;{'Mediterranean', 'Moroccan'};$$$$;2803.0;11211.0;8408.0;;0.0;;48.86202;2.36356;13205.0;15767.0;3.0
d4331638;{'Spanish'};;;;;;0.0;;;;9627.0;10457.0;11.0
d1061460;{'Mediterranean', 'Vegan Options', 'Italian', 'Vegetarian Friendly', 'Gluten Free Options'};$$$$;;;;2.5;0.0;7.0;41.905987;12.483578;179.0;10411.0;1164.0
d11704264;{'Street Food', 'Vegan Options', 'Healthy', 'Specialty Food Market', 'Vegetarian Friendly', 'Gluten Free Options', 'Contemporary'};$;434.0;1301.0;867.0;15.785714285714286;0.0;7.0;;;4.0;12.0;127.0
d1496189;{'Japanese', 'Vegan Options', 'Sushi', 'Asian', 'Vegetarian Friendly', 'Fusion', 'Gluten Free Options'};$$ - $$$;;;;14.214285714285714;0.0;7.0;59.33569;18.072634;253.0;2787.0;511.0
d4234245;{'American', 'Fast Food', 'Quick Bites'};$;;;;14.285714285714286;0.0;7.0;;;1481.0;1969.0;167.0
d9731210;{'Austrian', 'European'};;;;;;0.0;;48.21673;16.38779;2877.0;3840.0;5.0
d986345;{'Austrian', 'European'};;;;;;0.0;;41.38566;2.18079;6024.0;8784.0;5.0
d1342731;{'Japanese', 'Vegan Options', 'Sushi', 'Vietnamese', 'Asian', 'Vegetarian Friendly'};$;;;;13.0;0.0;7.0;52.50685;13.308332;1168.0;5679.0;91.0
d6699716;{'French'};;;;;4.071428571428571;0.0;7.0;45.75715;4.84944;2256.0;2613.0;4.0
d4260455;{'French'};;;;;;0.0;;;;;;
d3243135;{'Vegetarian Friendly', 'British', 'Bar', 'Pub'};$$ - $$$;;;;11.357142857142858;0.0;7.0;;;1885.0;17342.0;181.0
d5220316;{'British', 'Vegan Options', 'Cafe', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;;;;8.0;0.0;7.0;;;2339.0;17342.0;155.0
d3447805;{'Vegetarian Friendly', 'Mediterranean', 'Pizza', 'Italian'};$;;;;8.0;1.0;7.0;45.50643;9.16004;4963.0;6806.0;236.0
d939566;{'Mediterranean', 'Pizza', 'Italian'};;;;;;0.0;;;;;;
d897071;{'Vegetarian Friendly', 'Mediterranean', 'European'};$$ - $$$;1128.0;3210.0;2082.0;4.857142857142857;1.0;7.0;41.39549;2.14361;3469.0;8784.0;215.0
d2143294;{'Cafe'};$$ - $$$;;;;11.142857142857142;0.0;7.0;53.53943;9.99357;137.0;235.0;27.0
d5813320;{'Cafe'};;;;;;0.0;;;;;;
d13196509;{'Cafe'};;;;;;0.0;;;;;;
d10262358;{'Vegetarian Friendly', 'Mediterranean', 'Italian'};$;;;;;0.0;;50.83844;4.353828;1367.0;2364.0;21.0
d7060632;{'Italian', 'Mediterranean', 'Seafood', 'Soups', 'European', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;;;;8.214285714285714;1.0;7.0;41.937744;12.469806;603.0;10411.0;345.0
d1657483;{'Italian'};;;;;;0.0;;49.62077;6.06636;22.0;26.0;1.0
d2605405;{'Italian'};;;;;;0.0;;;;3010.0;4626.0;5.0
d12327467;{'Vegan Options', 'Cafe', 'European', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;61.0;657.0;596.0;10.428571428571429;0.0;7.0;47.527855;19.036444;682.0;2802.0;51.0
d7934177;{'Hungarian', 'Central European', 'European'};$$ - $$$;434.0;1301.0;867.0;21.0;0.0;7.0;47.414787;19.041576;2589.0;2802.0;63.0
d2233543;{'Mediterranean', 'Vegan Options', 'Middle Eastern', 'Vegetarian Friendly', 'Fast Food'};$;;;;10.0;0.0;7.0;52.49989;13.42319;1618.0;5679.0;55.0
d1367676;{'Vegan Options', 'French', 'European', 'Vegetarian Friendly', 'Gluten Free Options'};$$$$;5126.0;10252.0;5126.0;1.1428571428571428;0.0;7.0;;;179.0;17342.0;1235.0
d4768936;{'Czech', 'European'};$$ - $$$;;;;16.357142857142858;0.0;7.0;50.07944;14.459931;1464.0;4683.0;29.0
d8068615;{'Czech', 'European'};;;;;;0.0;;;;;;
d1087793;{'Italian'};$$ - $$$;;;;11.785714285714286;0.0;7.0;45.4719;9.246244;1741.0;6806.0;190.0
d5327757;{'Asian', 'Chinese'};$;;;;;0.0;;;;1008.0;2118.0;82.0
d7912575;{'Vegetarian Friendly', 'Romana', 'Vegan Options', 'Italian'};$$ - $$$;868.0;1735.0;867.0;12.0;0.0;7.0;41.889603;12.471554;467.0;10411.0;339.0
d6276909;{'Deli', 'Mediterranean', 'Pub', 'European', 'Bar', 'Wine Bar', 'Spanish'};$$ - $$$;;;;6.857142857142857;0.0;7.0;41.399174;2.197324;2767.0;8784.0;37.0
d7092893;{'Deli', 'Mediterranean', 'Pub', 'European', 'Bar', 'Wine Bar', 'Spanish'};$$ - $$$;;;;;0.0;;55.68495;12.59555;1573.0;1970.0;7.0
d4912210;{'Asian'};;;;;8.071428571428571;1.0;7.0;;;14787.0;17342.0;11.0
d2069188;{'Asian'};;;;;;0.0;;;;;;
d6116957;{'Italian', 'Vegan Options', 'Cafe', 'European', 'Vegetarian Friendly', 'Bar'};$;434.0;1301.0;867.0;23.98333333333333;0.0;7.0;45.460846;9.181244;545.0;6806.0;389.0
d10183489;{'Cafe', 'Bar', 'European', 'Italian'};;;;;;0.0;;;;9138.0;10457.0;3.0
d10342737;{'Cafe', 'Bar', 'European', 'Italian'};;;;;;0.0;;;;;;
d697294;{'Portuguese', 'European'};$$ - $$$;;;;;0.0;;;;1907.0;4626.0;78.0
d1936598;{'Romana', 'Central-Italian', 'Lazio', 'Italian', 'Vegetarian Friendly'};$$ - $$$;;;;7.0;1.0;7.0;41.903755;12.461269;4335.0;10411.0;391.0
d1508483;{'Romana', 'Central-Italian', 'Lazio', 'Italian'};;;;;;0.0;;;;;;
d5981432;{'Mediterranean', 'Portuguese', 'European'};$$ - $$$;;;;8.214285714285714;0.0;7.0;;;1229.0;4626.0;71.0
d3293006;{'Italian'};;;;;;0.0;;50.84839;4.35057;1960.0;2364.0;8.0
d12670810;{'French'};$$ - $$$;;;;;0.0;;48.861378;2.378192;13169.0;15767.0;70.0
d3677956;{'Mediterranean', 'European', 'International', 'Bar', 'Gluten Free Options', 'Spanish'};$$ - $$$;1648.0;3470.0;1822.0;5.0;0.0;7.0;41.377666;2.178123;167.0;8784.0;1090.0
d12568478;{'Mediterranean', 'European', 'International', 'Bar', 'Spanish'};;;;;;0.0;;;;;;
d7078652;{'Mediterranean', 'European', 'International', 'Bar', 'Spanish'};;;;;;0.0;;;;;;
d5539708;{'Vegetarian Friendly', 'Lebanese', 'Mediterranean', 'Middle Eastern'};$$ - $$$;1041.0;1909.0;868.0;10.571428571428571;0.0;7.0;48.879852;2.34971;2592.0;15767.0;90.0
d1592613;{'Quick Bites', 'Mediterranean', 'Seafood', 'Healthy', 'Gluten Free Options', 'Spanish'};$$ - $$$;;;;5.214285714285714;1.0;7.0;41.376686;2.138303;24.0;150.0;650.0
d6765578;{'Vegetarian Friendly', 'Mediterranean', 'Spanish', 'European'};$$ - $$$;;;;12.5;0.0;7.0;41.37928;2.168658;4938.0;8784.0;47.0
d7251714;{'French', 'Italian'};$;;;;5.714285714285714;1.0;7.0;45.77785;4.82793;1920.0;2613.0;11.0
d13238063;{'Asian', 'Fast Food', 'Quick Bites', 'Chinese'};$;434.0;868.0;434.0;;0.0;;41.383663;2.180136;121.0;150.0;45.0
d5020180;{'Bar', 'Pub', 'European', 'Irish'};$$ - $$$;;;;16.0;0.0;7.0;41.38504;2.165957;1991.0;8784.0;91.0
d8874017;{'Fast Food', 'Seafood'};$;308.0;1230.0;922.0;8.571428571428571;0.0;7.0;51.48624;0.01304;6669.0;17342.0;24.0
